Name;Density (g/cc);E-Modul (GPa);Poissons Ratio;Class
Beryllium-Copper Casting Alloy 275C, UNS C82800, Cast and Aged;8.09;133;0.300
Beryllium-Copper Casting Alloy 275C, UNS C82800, TB00 Temper;8.09;133;0.300
Beryllium-Copper Casting Alloy 275C, UNS C82800, TF00 Temper;8.09;133;0.300
Magnesium HZ32A-T5, Cast;1.83;45.0;0.300
Magnesium ZC71, As-Extruded;1.83;44.2;0.300
Magnesium ZC71-T6, Extruded Bars/Shapes;1.84;44.2;0.300
Magnesium ZC71-T5;1.83;44.2;0.300
Magnesium ZC71-T6;1.83;44.2;0.300
Magnesium ZH62A-T5, Cast;1.86;45.0;0.300
309 Stainless Steel, annealed, sheet;8.00;200;0.300
309 Stainless Steel, annealed, strip;8.00;200;0.300
309 Stainless Steel, annealed, plate;8.00;200;0.300
309 Stainless Steel, annealed, bar;8.00;200;0.300
309 Stainless Steel, soft tempered, wire, 1.57 mm diameter;8.00;200;0.300
309 Stainless Steel, soft tempered, wire, 12.7 mm diameter;8.00;200;0.300
309 Stainless Steel;8.00;200;0.300
AISI Type 309S (Cb) Stainless Steel, annealed, sheet;8.00;200;0.300
AISI Type 309S (Cb) Stainless Steel, annealed, strip;8.00;200;0.300
AISI Type 309S (Cb) Stainless Steel, annealed, plate;8.00;200;0.300
AISI Type 309S (Cb) Stainless Steel, annealed, bar;8.00;200;0.300
AISI Type 309S (Cb) Stainless Steel, soft tempered, wire, 1.57 mm diameter;8.00;200;0.300
AISI Type 309S (Cb) Stainless Steel, soft tempered, wire, 12.7 mm diameter;8.00;200;0.300
AISI Type 309S (Cb) Stainless Steel;8.00;200;0.300
AISI Type 309S Stainless Steel, annealed, sheet;8.00;200;0.300
AISI Type 309S Stainless Steel, annealed, strip;8.00;200;0.300
AISI Type 309S Stainless Steel, annealed, plate;8.00;200;0.300
AISI Type 309S Stainless Steel, annealed, bar;8.00;200;0.300
AISI Type 309S Stainless Steel, soft tempered, wire, 1.57 mm diameter;8.00;200;0.300
AISI Type 309S Stainless Steel, soft tempered, wire, 12.7 mm diameter;8.00;200;0.300
AISI Type 309S Stainless Steel;8.00;200;0.300
403 Stainless Steel, annealed, sheet;7.80;200;0.300
403 Stainless Steel, annealed, strip;7.80;200;0.300
403 Stainless Steel, soft tempered, wire 6.4 mm diameter;7.80;200;0.300
403 Stainless Steel, annealed, bar;7.80;200;0.300
403 Stainless Steel, tempered, bar;7.80;200;0.300
Type 254 SMO High-Nitrogen Austenitic Stainless Steel, Annealed Plate, Sheet, Strip, UNS S31254;8.00;195;0.300
Type 254 SMO High-Nitrogen Austenitic Stainless Steel, Annealed Bar, Shapes, UNS S31254;8.00;195;0.300
AISI Type A2 Tool Steel;7.86;203;0.300
AISI Type A6 Tool Steel;8.03;200;0.300
AISI Type H11 Hot Work Tool Steel, air or oil quenched from 995-1025°C;7.80;210;0.300
AISI Type H13 Hot Work Tool Steel;7.80;210;0.300
AISI Type O1 Oil-hardening Tool Steel, oil quenched at 800°C, tempered at 425°C;7.83;214;0.300
JIS SKD12 Tool Steel;7.86;203;0.300
Titanium Ti-3Al-2.5V (Grade 9), alpha annealed;4.48;100;0.300
Titanium Ti-3Al-2.5V (Grade 9), ST 925°C, Aged 480°C (900°F);4.48;100;0.300
Titanium Ti-3Al-2.5V (Grade 9), Alpha-Beta Anneal, Quenched;4.48;100;0.300
Titanium Ti-3Al-2.5V (Grade 9), Beta-Anneal 950°C;4.48;100;0.300
Titanium Ti-13V-11Cr-3Al (Ti-13-11-3) Solution Treated;4.82;99.0;0.300
Titanium Ti-13V-11Cr-3Al (Ti-13-11-3) Aged 400°C;4.82;110;0.300
Titanium Ti-13V-11Cr-3Al (Ti-13-11-3) Aged 490°C;4.82;110;0.300
W-5 Re Tungsten Rhenium Alloy;19.6;405;0.300
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Forged Plate;2.88;115;0.300
Materion AMC225XE T4 Aluminum/Silicon Carbide MMC Extruded Bar;2.88;115;0.300
ATI Wah Chang TI-3Al-2.5V;4.48;103;0.300
Materion BrushForm 96 Copper-Nickel-Tin Mill Hardened Strip (UNS C72700), TM00;8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Mill Hardened Strip (UNS C72700), TM02;8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Mill Hardened Strip (UNS C72700), TM04;8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Mill Hardened Strip (UNS C72700), TM06;8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Mill Hardened Strip (UNS C72700), TM08;8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), A (TB00);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), 1/4H (TD01);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), 1/2H (TD02);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), H (TD04);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), EH (TD08);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), AT( TX00);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), 1/4HT (TS01);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), 1/2HT (TS02);8.91;124;0.300
Materion BrushForm 96 Copper-Nickel-Tin Cold Rolled Strip (UNS C72700), HT (TS04);8.91;124;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM00;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM02;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM04;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM06;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM08;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM10;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM12;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Mill Hardened Strip (UNS C72900), TM16;9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), A (TB00);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), 1/4H (TD01);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), 1/2H (TD02);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), H (TD04);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), EH (TD08);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), AT( TX00);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), 1/4HT (TS01);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), 1/2HT (TS02);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), HT (TS04);9.00;144;0.300
Materion BrushForm 158 Copper-Nickel-Tin Cold Rolled Strip (UNS C72900), EHT (TS08);9.00;128;0.300
Materion SupremEX 217XG Aluminum - Silicon Carbide Metal Matrix Composite, T6 CWQ Billet;2.86;98.0;0.300
Materion SupremEX 217XG Aluminum - Silicon Carbide Metal Matrix Composite, T6 HWQ Billet;2.86;98.0;0.300
Materion SupremEX 217XG Aluminum - Silicon Carbide Metal Matrix Composite, T6 PGQ Billet;2.86;98.0;0.300
Materion SupremEX 217XG Aluminum - Silicon Carbide Metal Matrix Composite, T6 CWQ Forged Plate;2.86;98.0;0.300
Materion SupremEX 217XG Aluminum - Silicon Carbide Metal Matrix Composite, T6 CWQ Extruded Bar;2.86;98.0;0.300
Materion SupremEX 225XE Aluminum - Silicon Carbide Metal Matrix Composite, T6 CWQ Billet;2.88;115;0.300
Materion SupremEX 225XE Aluminum - Silicon Carbide Metal Matrix Composite, T6 HWQ Billet;2.88;115;0.300
Materion SupremEX 225XE Aluminum - Silicon Carbide Metal Matrix Composite, T6 PGQ Billet;2.88;115;0.300
Materion SupremEX 225XE Aluminum - Silicon Carbide Metal Matrix Composite, T6 PGQ Forged Plate;2.88;115;0.300
Materion SupremEX 225XE Aluminum - Silicon Carbide Metal Matrix Composite, T6 PGQ Extruded Bar;2.88;115;0.300
Materion SupremEX 640XA Aluminum - Silicon Carbide Metal Matrix Composite, T6 CWQ Billet;2.90;140;0.300
Materion SupremEX 640XA Aluminum - Silicon Carbide Metal Matrix Composite, T6 PGQ Billet;2.90;140;0.300
Materion SupremEX 640XA Aluminum - Silicon Carbide Metal Matrix Composite, T6 PGQ Forged Plate;2.90;140;0.300
Materion SupremEX 640XA Aluminum - Silicon Carbide Metal Matrix Composite, T7 Forged Plate;2.90;140;0.300
Materion Truextent TF-25™ Acoustic Grade Beryllium;2.90;140;0.300
Materion ToughMet T3 CX90;8.94;128;0.300
Materion ToughMet T3 CA;8.94;128;0.300
Materion ToughMet T2 CX 90;8.91;117;0.300
Carpenter Custom 455 Stainless Steel, Annealed, 25 mm Bar;7.76;200;0.300
Carpenter Custom 455 Stainless Steel, Annealed, 1.27 mm Strip;7.76;200;0.300
Carpenter Custom 455 Stainless Steel, Condition H900 (Age Hardened 482°C);7.76;200;0.300
Carpenter Custom 455 Stainless Steel, Condition H950 (Age Hardened 510°C);7.76;200;0.300
Carpenter Custom 455 Stainless Steel, Condition H1000 (Age Hardened 538°C (1000°F));7.76;200;0.300
Carpenter Custom 450 Stainless Steel, 25 mm Bar, Condition H1050 (Age Hardened 566°C);7.76;200;0.300
CRP Technology AMC225xe Aluminum Alloy - SiC Composite, T4 Condition;2.88;115;0.300
Industeel URANUS 65 310 L Modified Grade - Low C and Si for Nitric Acid Service;7.90;195;0.300
Industeel URANUS B25 6 Mo Cost Saving Super-Austenitic Stainless Steel with PREN = 42;8.00;195;0.300
Industeel URANUS B26 6 Mo High Performance Super-Austenitic Stainless Steel with PREN = 43;8.10;195;0.300
Industeel URANUS B28 High Nickel Super-Austenitic Stainless Steel;8.00;195;0.300
Industeel URANUS B66 High Strength Super-Austenitic Stainless Steel with PREN = 54;8.20;195;0.300
ATI Allegheny Ludlum 309 Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum 309S Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum 309H Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum 309Si Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum 310 Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum 310S Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum 310H Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum 310Si Austenitic Stainless Steel;8.03;200;0.300
ATI Allegheny Ludlum Type 316 Stainless Steel, UNS S31600;8.03;200;0.300
ATI Allegheny Ludlum Type 316L Stainless Steel, UNS S31603;8.03;200;0.300
ATI Allegheny Ludlum Type 317 Stainless Steel, UNS S31700;8.03;200;0.300
ATI Allegheny Ludlum Altemp A286 Iron-Base Superalloy, UNS S66286;7.92;201;0.300
Magnesium Elektron Elektron EQ21 Magnesium Casting Alloy;1.81;44.0;0.300
Magnesium Elektron Elektron MSR-B Magnesium Casting Alloy;1.82;44.1;0.300
Magnesium Elektron Elektron QE22 Magnesium Casting Alloy;1.81;44.1;0.300
Magnesium Elektron Elektron WE54 Magnesium Casting Alloy;1.85;44.1;0.300
Magnesium Elektron Elektron 43 Magnesium Alloy;1.83;44.1;0.300
Magnesium Elektron Elektron EQ21 Magnesium Casting Alloy, UNS M18330;1.81;44.0;0.300
Magnesium Elektron Elektron MSR-B Magnesium Casting Alloy, UNS M18220;1.82;44.1;0.300
Magnesium Elektron Elektron QE22 Magnesium Casting Alloy, UNS M18220;1.81;44.1;0.300
Magnesium Elektron Elektron WE54 Magnesium Casting Alloy, UNS M18410;1.85;44.1;0.300
Magnesium Elektron Elektron 43 Magnesium Extrusion Alloy, UNS M18434;1.83;44.1;0.300
Meehanite GC-40 Flake Graphite Cast Iron;7.25;114;0.300
HP Alloys Nitronic 60 Austenitic Stainless, Annealed;7.62;179;0.300
HP Alloys Nitronic 60 Austenitic Stainless, Level 1 Cold Worked;7.62;179;0.300
HP Alloys Nitronic 60 Austenitic Stainless, Level 2 Cold Worked;7.62;179;0.300
HP Alloys Nitronic 60 Austenitic Stainless, Level 3 Cold Worked;7.62;179;0.300
HP Alloys Nitronic 60 Austenitic Stainless, Level 4 Cold Worked;7.62;179;0.300
HP Alloys Nitronic 60 Austenitic Stainless, Level 5 Cold Worked;7.62;179;0.300
Outokumpu LDX 2101 Duplex Stainless Steel;7.80;200;0.300
Outokumpu SAF 2304 Duplex Stainless Steel;7.80;200;0.300
Outokumpu 2205 Duplex Stainless Steel;7.80;200;0.300
Outokumpu SAF 2507 Duplex Stainless Steel;7.80;200;0.300
Outokumpu 4318 Cr-Ni Austenitic Stainless Steel;7.90;200;0.300
Outokumpu 4301 Cr-Ni Austenitic Stainless Steel;7.90;200;0.300
Outokumpu 4307 Cr-Ni Austenitic Stainless Steel;7.90;200;0.300
Outokumpu 4311 Cr-Ni Austenitic Stainless Steel;7.90;200;0.300
Outokumpu 4541 Cr-Ni Austenitic Stainless Steel;7.90;200;0.300
Outokumpu 4306 Cr-Ni Austenitic Stainless Steel;7.90;200;0.300
Outokumpu 4401 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 4404 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 4436 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 4432 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 4406 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 4429 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 4571 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 4435 Cr-Ni-Mo Austenitic Stainless Steel;8.00;200;0.300
Outokumpu 904L High Performance Austenitic Stainless Steel;8.00;195;0.300
Outokumpu 254 SMO High Performance Austenitic Stainless Steel;8.00;195;0.300
Ovako 100Cr6 803Q Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803Q Steel, +C;7.80;210;0.300
Ovako 100Cr6 803Q Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803Q Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 803Z Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803Z Steel, '+C;7.80;210;0.300
Ovako 100Cr6 803Z Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803Z Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 803D Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803D Steel, +C;7.80;210;0.300
Ovako 100Cr6 803D Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803D Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 803P Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803P Steel, +C;7.80;210;0.300
Ovako 100Cr6 803P Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803P Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 803A Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803A Steel, +C;7.80;210;0.300
Ovako 100Cr6 803A Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803A Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 803F Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803F Steel, +C;7.80;210;0.300
Ovako 100Cr6 803F Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803F Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 803N Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803N Steel, '+C;7.80;210;0.300
Ovako 100Cr6 803N Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803N Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 803J Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100Cr6 803J Steel, +C;7.80;210;0.300
Ovako 100Cr6 803J Steel, Q/T (martensite);7.80;210;0.300
Ovako 100Cr6 803J Steel, Q/T (bainite);7.80;210;0.300
Ovako 100Cr6 5620 Steel, Round bar Hot forging;7.80;210;0.300
Ovako 100Cr6 5620 Steel, +AC, Round bar;7.80;210;0.300
Ovako 100Cr6 ISO 683-17 (ref) Steel, +A, Round bar;7.80;210;0.300
Ovako 100CrMnMoSi8-4-6 827B Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMnMoSi8-4-6 827B Steel, Q/T (martensite);7.80;210;0.300
Ovako 100CrMnMoSi8-4-6 827B Steel, Q/T (bainite);7.80;210;0.300
Ovako 100CrMnSi4-4 831B Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMnSi6-4 837R Steel;7.80;210;0.300
Ovako 100CrMnSi6-4 837S Steel;7.80;210;0.300
Ovako 100CrMnSi6-4 5625/837Z Steel;7.80;210;0.300
Ovako 100CrMnSi6-6 832K Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMnSi6-6 832K Steel, Q/T (martensite);7.80;210;0.300
Ovako 100CrMo7 824B Steel;7.80;210;0.300
Ovako 100CrMo7 824P Steel;7.80;210;0.300
Ovako 100CrMo7 824Q Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMo7 824Q Steel, Q/T (martensite);7.80;210;0.300
Ovako 100CrMo7 824Q Steel, Q/T (bainite);7.80;210;0.300
Ovako 100CrMo7-3 825B Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMo7-3 825B Steel, Q/T (martensite);7.80;210;0.300
Ovako 100CrMo7-3 825B Steel, Q/T (bainite);7.80;210;0.300
Ovako 100CrMo7-3 825T Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMo7-3 825T Steel, Q/T (martensite);7.80;210;0.300
Ovako 100CrMo7-3 825T Steel, Q/T (bainite);7.80;210;0.300
Ovako 100CrMo7-3 825Q Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMo7-3 825Q Steel, Q/T (martensite);7.80;210;0.300
Ovako 100CrMo7-3 825Q Steel, Q/T (bainite);7.80;210;0.300
Ovako 100CrMo7-4 826B Steel, Spheroidize annealing;7.80;210;0.300
Ovako 100CrMo7-4 826B Steel, Q/T (martensite);7.80;210;0.300
Ovako 100CrMo7-4 826B Steel, Q/T (bainite);7.80;210;0.300
Ovako 11MnCrB5-3* SB11M13CB Steel, +AB;7.80;210;0.300
Ovako 11SMn30, Green Cut 2715 Steel, +AR;7.80;210;0.300
Ovako 11SMn30, Green Cut 2715 Steel, +C;7.80;210;0.300
Ovako 11SMn30, Green Cut 2715 Steel, +SH;7.80;210;0.300
Ovako 12NiCr14-6* 245S Steel, Soft annealing;7.80;210;0.300
Ovako 12NiCrMo13-6* 254R Steel, Weldability: CEV 0.8max;7.80;210;0.300
Ovako 12NiCrMo13-6* 254R Steel, Weldability: Pcm 0.33max;7.80;210;0.300
Ovako 12NiCrMo13-6* 4708 Steel, Weldability: CEV 0.76max;7.80;210;0.300
Ovako 12NiCrMo13-6* 4708 Steel, Weldability: Pcm 0.3max;7.80;210;0.300
Ovako 14NiCr12-3 4715 (M) Steel, +AR;7.80;210;0.300
Ovako 14NiCr12-3 4715 (M) Steel, +A;7.80;210;0.300
Ovako 14NiCrMo13-4 Steel;7.80;210;0.300
Ovako 15NiMo14-2* Steel;7.80;210;0.300
Ovako 16CrMnNiMo9-5-2* 277Q Steel, +QT;7.80;210;0.300
Ovako 16CrMnNiMo9-5-2* 277L Steel, Hot forging;7.80;210;0.300
Ovako 16CrMnNiMo9-5-2* 277L Steel, +QT;7.80;210;0.300
Ovako 16CrMnNiMo9-5-2* 277L Steel, Quenching;7.80;210;0.300
Ovako 16CrMnNiMo9-5-2* 277L Steel, Soft annealing;7.80;210;0.300
Ovako 16Mn5 Hydax 15, 2720 Steel, +AR;7.80;210;0.300
Ovako 16MnCr5 234K Steel, Hot forging;7.80;210;0.300
Ovako 16MnCr5 234K Steel, Soft annealing;7.80;210;0.300
Ovako 16MnCr5 234K Steel, Annealing;7.80;210;0.300
Ovako 16MNCrS5, 4306 (M) Steel, +AR;7.80;210;0.300
Ovako 16MNCrS5, 4306 (M) Steel, +A, Round bar;7.80;210;0.300
Ovako 16MNCrS5, 4316 Steel, +AR;7.80;210;0.300
Ovako 16MNCrS5, 4316 Steel, +A, Round bar;7.80;210;0.300
Ovako SB16MnCrS5(M) Steel, +AR, Flat bar;7.80;210;0.300
Ovako 16MnCrS5 EN 10084:2008(ref) Steel, +AR, Flat bar;7.80;210;0.300
Ovako 16NiCr6-4* 147Q Steel, Soft annealing;7.80;210;0.300
Ovako 16NiCr6-4* 147Q Steel, Hardening;7.80;210;0.300
Ovako 16NiCrS4+HL 4730 (M) Steel, Hot forging;7.80;210;0.300
Ovako 16NiCrS4 146S Steel, +U;7.80;210;0.300
Ovako 16NiCrS4 146S Steel, Soft annealing;7.80;210;0.300
Ovako 16NiCrS4 146S Steel, Quenching;7.80;210;0.300
Ovako EN 10084:2008 16NiCrS4 Steel;7.80;210;0.300
Ovako 18CrMo8-5* 225A Steel, Hardening;7.80;210;0.300
Ovako 18CrMo8-5* 225C Steel, Hardening;7.80;210;0.300
Ovako 18CrNi8 248Q Steel, +A;7.80;210;0.300
Ovako 18CrNiMnMo7-5-5* 250R Steel;7.80;210;0.300
Ovako 18CrNiMo7-6 159A Steel, Hardening;7.80;210;0.300
Ovako 18CrNiMo7-6 159B Steel, Hardening;7.80;210;0.300
Ovako 18CrNiMo7-6 159Q Steel, Hardening;7.80;210;0.300
Ovako 18CrNiMo7-6 159X Steel, Hardening;7.80;210;0.300
Ovako 18CrNiMo7-6 159S Steel, Hardening;7.80;210;0.300
Ovako 18CrNiMo7-6 4761 MbCN 216 Steel, +AR;7.80;210;0.300
Ovako 18CrNiMo7-6 4761 MbCN 216 Steel, +A;7.80;210;0.300
Ovako 18CrNiMo7-6 ref Steel;7.80;210;0.300
Ovako 18NiCrMo14-6 255G Steel, Soft annealing;7.80;210;0.300
Ovako 18NiCrMo14-6 255Q Steel, Soft annealing;7.80;210;0.300
Ovako 18NiCrMo14-6 ref Steel;7.80;210;0.300
Ovako 19MnV6* 280T Steel, +AR;7.80;210;0.300
Ovako 19MnV6* 280T Steel, Normalizing;7.80;210;0.300
Ovako 19MnV6* 280T Steel, Carburizing;7.80;210;0.300
Ovako 19MnV6* 280T Steel, Hardening;7.80;210;0.300
Ovako 19MnV6* 281P Steel;7.80;210;0.300
Ovako 19MnV6* 281T Steel, +AR;7.80;210;0.300
Ovako 19MnV6* 281T Steel, Normalizing;7.80;210;0.300
Ovako 19MnV6* 281T Steel, Hardening;7.80;210;0.300
Ovako 19MnVS6 M 280 M(7266) Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 SB450 Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 SB280 Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 7255 Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 SB500 Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 SB280X Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 7256 Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 SB280XM Steel, +AR;7.80;210;0.300
Ovako 19MnVS6 EN10267:1998 (ref) Steel, +AR;7.80;210;0.300
Ovako 20Cr2* 126H Steel, +AR;7.80;210;0.300
Ovako 20MnB4 SB21M10B Steel;7.80;210;0.300
Ovako 20MnB4 EN 10263-4:2001 Steel;7.80;210;0.300
Ovako 20MnCr5 236Q Steel;7.80;210;0.300
Ovako 20MnCr5 236F Steel;7.80;210;0.300
Ovako 20MnCr5:EN10084 Steel;7.80;210;0.300
Ovako 20MnCrMo4-2 123A Steel;7.80;210;0.300
Ovako 20MnCrNiMo4-2-2* 4524 Steel;7.80;210;0.300
Ovako 20MnCrNiMo4-2-2* 4766 Steel, +AR;7.80;210;0.300
Ovako 20MnCrNiMo4-2-2* 152E Steel;7.80;210;0.300
Ovako 20MnCrNiMo4-2-2* 8720H Steel;7.80;210;0.300
Ovako 20MnCrS5 4326 Steel, Hot forging;7.80;210;0.300
Ovako 20MnCrS5 4326 Steel, Annealing;7.80;210;0.300
Ovako 20MnCrS5 4324 Steel, Hot forging;7.80;210;0.300
Ovako 20MnCrS5 4324 Steel, Annealing;7.80;210;0.300
Ovako 20MnVS6 7252 Steel, +AR;7.80;210;0.300
Ovako 20MnVS6 7266 Steel, +AR;7.80;210;0.300
Ovako 20MnVS6** 7260 Steel, +AR;7.80;210;0.300
Ovako 20MoCrS4 124D Steel, +AR;7.80;210;0.300
Ovako 20MoCrS4 EN 10084:2008 Steel;7.80;210;0.300
Ovako 20NiCrMo2-2 152A Steel, +AR;7.80;210;0.300
