Name;Density (g/cc);E-Modul (GPa);Class
AISI 1045 Steel, Quenched and Tempered to 500 HB;7.85;206;FerrousMetal
AISI 1045 Steel, Quenched and Tempered to 595 HB;7.85;206;FerrousMetal
AISI 1046 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1046 Steel, cold drawn, annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1050 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1050 Steel, cold drawn, annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1050 Steel, cold drawn, low temperature, stress relieved, 16-22 mm (0.625-0.875 in) round;7.85;205;FerrousMetal
AISI 1050 Steel, cold drawn, high temperature, stress relieved, 16-22 mm (0.625-0.875 in) round;7.85;205;FerrousMetal
AISI 1050 Steel, as rolled;7.85;205;FerrousMetal
AISI 1050 Steel, normalized at 900°C (1650°F);7.85;205;FerrousMetal
AISI 1050 Steel, annealed at 790°C (1450°F);7.85;205;FerrousMetal
AISI 1055 Steel, cold drawn, annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1060 Steel, cold drawn, spheroidized annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1060 Steel, as rolled;7.85;205;FerrousMetal
AISI 1060 Steel, normalized at 900°C (1650°F);7.85;205;FerrousMetal
AISI 1060 Steel, annealed at 790°C (1450°F);7.85;205;FerrousMetal
AISI 1064 Steel, cold drawn, spheroidized, annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1065 Steel, cold drawn, spheroidized, annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1070 Steel, cold drawn, spheroidized, annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1080 Steel, oil quenched from 815°C (1500°F), tempered at 480°C (900°F);7.85;205;FerrousMetal
AISI 1080 Steel, oil quenched from 815°C (1500°F), tempered at 540°C (1000°F);7.85;205;FerrousMetal
AISI 1080 Steel, oil quenched from 815°C (1500°F), 595°C (1100°F) temper;7.85;205;FerrousMetal
AISI 1080 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1080 Steel, cold drawn, spheroidized annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1080 Steel, as rolled;7.85;205;FerrousMetal
AISI 1090 Steel, cold drawn, spheroidized annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1095 Steel, cold drawn, spheroidized annealed, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1095 Steel, as rolled;7.85;205;FerrousMetal
AISI 1095 Steel, normalized at 900°C (1650°F);7.85;205;FerrousMetal
AISI 1095 Steel, annealed at 790°C (1450°F);7.85;205;FerrousMetal
AISI 1095 Steel, oil quenched from 800°C (1475°F), tempered at 480°C (900°F);7.85;205;FerrousMetal
AISI 1095 Steel, oil quenched from 800°C (1475°F), tempered at 540°C (1000°F);7.85;205;FerrousMetal
AISI 1095 Steel, oil quenched from 800°C (1475°F), 595°C (1100°F) temper;7.85;205;FerrousMetal
AISI 1108 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1116 Steel, cold drawn;7.85;205;FerrousMetal
AISI 1117 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1117 Steel, as rolled;7.85;205;FerrousMetal
AISI 1117 Steel, normalized at 900°C (1650°F);7.85;205;FerrousMetal
AISI 1117 Steel, annealed at 855°C (1575°F);7.85;205;FerrousMetal
AISI 1117 Steel, cold finished, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 11L17 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1118 Steel, as rolled;7.85;205;FerrousMetal
AISI 1118 Steel, normalized 925°C (1700°F);7.85;205;FerrousMetal
AISI 1118 Steel, annealed at 790°C (1450°F);7.85;205;FerrousMetal
AISI 1132 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1132 Steel, hot rolled and cold drawn round (<16 mm);7.85;205;FerrousMetal
AISI 1141 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1141 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1141 Steel, as cold drawn, 16-22 mm (0.625-0.875 in) round;7.85;205;FerrousMetal
AISI 1141 Steel, cold drawn, low temperature stress relieved, 16-22 mm (0.625-0.875 in) round;7.85;205;FerrousMetal
AISI 1141 Steel, cold drawn, high temperature stress relieved, 16-22 mm (0.625-0.875 in) round;7.85;205;FerrousMetal
AISI 1141 Steel, cold finished round (19-38 mm);7.85;205;FerrousMetal
AISI 1141 Steel, as rolled;7.85;205;FerrousMetal
AISI 1141 Steel, normalized at 900°C (1650°F);7.85;205;FerrousMetal
AISI 1141 Steel, annealed at 815°C (1500°F);7.85;205;FerrousMetal
AISI 1144 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1144 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;205;FerrousMetal
AISI 1345 Steel;7.85;205;FerrousMetal
AISI 1345H Steel;7.85;205;FerrousMetal
AISI 4024 Steel;7.85;205;FerrousMetal
AISI 4028 Steel;7.85;205;FerrousMetal
AISI 4037 Steel;7.85;205;FerrousMetal
AISI 4037H Steel;7.85;205;FerrousMetal
AISI 4042 Steel;7.85;205;FerrousMetal
AISI 4042H Steel;7.85;205;FerrousMetal
AISI 4047 Steel;7.85;205;FerrousMetal
AISI 4047H Steel;7.85;205;FerrousMetal
AISI 8655 Steel;7.85;205;FerrousMetal
AISI 8655H Steel;7.85;205;FerrousMetal
AISI Type W1 Tool Steel, water quenched at 775°C (1425°F), tempered 350°C (660°F);7.83;205;FerrousMetal
AISI Type W1 Tool Steel, austenitized at 785-815°C (1450-1500°F);7.83;205;FerrousMetal
AISI Type W2 Tool Steel, water quenched at 775°C (1425°F), and tempered;7.83;205;FerrousMetal
AISI Type W2 Tool Steel, water quenched 775°C (1425°F), tempered 500°C (925°F);7.83;205;FerrousMetal
AISI Type W2 Tool Steel, water quenched 775°C (1425°F), tempered 700°C (1300°F);7.83;205;FerrousMetal
AISI Type W5 Tool Steel;7.83;205;FerrousMetal
Carpenter Micro-Melt M-4 Alloy (AISI M4);7.97;214;FerrousMetal
Carpenter Micro-Melt T-15 Alloy (AISI T15);8.19;200 - 207;FerrousMetal
Carpenter Hampden High Carbon, High Chrome Tool Steel (Oil-Wear) (AISI D3);7.70 - 7.86;207;FerrousMetal
Crucible Steel CPM 1V High Alloy Tool Steel;7.85;207;FerrousMetal
Crucible Steel CPM 9V Tool Steel;7.45;221;FerrousMetal
Crucible Steel CPM 10V (AISI A11) Tool Steel;7.42;221;FerrousMetal
Crucible Steel CPM 15V Tool Steel;7.25;235;FerrousMetal
Crucible Steel CPM Rex M4 HC(HS) Tool Steel;7.97;214;FerrousMetal
Crucible Steel CPM Rex 20 (HS) High Speed Steel;8.17;235;FerrousMetal
Crucible Steel CPM Rex 45 (HS) High Speed Steel;8.05;214;FerrousMetal
Crucible Steel CPM Rex 54 (HS) High Speed Steel;8.14;207;FerrousMetal
Crucible Steel CPM Rex T15(HS), AISI T15 High Speed Steel Rex T15(HS);8.19;214;FerrousMetal
Crucible Steel CPM Rex 76(HS), AISI M48 High Speed Steel Rex 76(HS);8.26;214;FerrousMetal
Crucible Steel CPM S90V (420V) Tool Steel;7.40;215;FerrousMetal
Crucible Steel Cru-Wear Tool Steel;7.80;207;FerrousMetal
Crucible Steel AIRDI 150 (AISI D2) Tool Steel;7.70;207;FerrousMetal
Crucible Steel Nu-Die V (AISI H13) Hot Work Tool Steel;7.75;207;FerrousMetal
Crucible Steel CPM REX 66 (HS) High Speed Steel;8.25;214;FerrousMetal
Crucible Steel CPM 154 Tool Steel;7.78;207;FerrousMetal
Industeel TENASTEEL Cold Work Tool Steel;7.75;205;FerrousMetal
Industeel CREUSABRO 8000 High Performance Wear Resistant Steel;7.85;205;FerrousMetal
Ovako 100Cr6 803Q Steel, Spheroidize annealing;7.80;210;FerrousMetal
Ovako 100Cr6 803Q Steel, +C;7.80;210;FerrousMetal
Ovako 100Cr6 803Q Steel, Q/T (martensite);7.80;210;FerrousMetal
Ovako 100Cr6 803Q Steel, Q/T (bainite);7.80;210;FerrousMetal
Ovako 100CrMo7 824B Steel;7.80;210;FerrousMetal
Ovako 100CrMo7 824P Steel;7.80;210;FerrousMetal
Ovako C45 SB8673 Steel;7.80;210;FerrousMetal
Ovako C45 SB1672 Steel;7.80;210;FerrousMetal
Ovako C45 SB1671 Steel;7.80;210;FerrousMetal
Latrobe Stark™ ASTM M4 High Speed Steel;7.97;207;FerrousMetal
Latrobe Tatmo-VN™ ASTM M7 High Speed Steel;7.94;207;FerrousMetal
Latrobe TNW™ ASTM M10 High Speed Steel;7.89;207;FerrousMetal
Latrobe HS-105™ ASTM M35 DIN 1.3243 High Speed Steel;8.14;207;FerrousMetal
Latrobe Dynamax™ ASTM M42, DIN 1.3247 Super High Speed Steel;7.81;207;FerrousMetal
Latrobe Dynavan™ ASTM T15 Super High Speed Steel;8.19;207;FerrousMetal
Latrobe DuraTech™ M4 Powder Metal High Speed Steel (ASTM M4);7.92;214;FerrousMetal
Latrobe DuraTech™ 30 Powder Metal High Speed Steel (ASTM M3-2);8.05;214;FerrousMetal
Latrobe DuraTech™ M48 Powder Metal High Speed Steel (ASTM M48);8.25 - 8.26;214;FerrousMetal
Latrobe DuraTech™ T15 Powder Metal High Speed Steel (ASTM T15);8.19;207;FerrousMetal
Latrobe LSS™ P20 Mold Steel (ASTM P20);7.86;207;FerrousMetal
Latrobe LSS™ A2 Tool Steel (ASTM A2);7.86;207;FerrousMetal
Latrobe LSS™ MGR™ Tool Steel (ASTM A8);7.78;207;FerrousMetal
Latrobe Graph-Air Cold Work Tool Steel (ASTM A10);7.67 - 7.68;207;FerrousMetal
Latrobe LSS™ D2 Tool Steel (ASTM D2);7.70;207;FerrousMetal
Latrobe LSS™ D3 Tool Steel (ASTM D3);7.86 - 7.87;207;FerrousMetal
Latrobe LSS™ D5 Tool Steel (ASTM D5);7.72 - 7.73;207;FerrousMetal
Latrobe LSS™ Vertex Tool Steel;7.67 - 7.68;207;FerrousMetal
Latrobe Lescowear™ Cold Work Tool Steel;7.78;207;FerrousMetal
Latrobe LSS™ PGK Knife and Die Steel;7.70;207;FerrousMetal
Latrobe LSS™ L6 Tool Steel (ASTM L6);7.86;207;FerrousMetal
Latrobe LSS™ O1 Tool Steel (ASTM O1);7.83;214;FerrousMetal
Latrobe Graph-Mo Cold Work Tool Steel (ASTM O6);7.70;207;FerrousMetal
Latrobe LSS™ S1 Shock-Resisting Tool Steel (ASTM S1);7.89;207;FerrousMetal
Latrobe LSS™ S7 Shock-Resisting Tool Steel (ASTM S7);7.83;207;FerrousMetal
Latrobe LSS™ 135M Nitriding Steel (ASTM A355 Class A);7.86;207;FerrousMetal
Latrobe DuraTech™ A11 Powder Metal Tool Steel (AISI A11);7.39 - 7.41;221;FerrousMetal
Latrobe DuraTech™ NINE Powder Metal Tool Steel;7.39 - 7.41;221;FerrousMetal
Latrobe DuraTech™ Xtreme Powder Metal Tool Steel;7.80 - 7.81;207;FerrousMetal
Latrobe DuraTech™ M4 High Carbon Powder Metal High Speed Steel (ASTM M4);7.92;214;FerrousMetal
AISI 1005 Steel;7.87;200;FerrousMetal
AISI 1008 Steel, hot rolled bar, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1008 Steel, cold drawn bar, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1008 Steel, CQ, DQ, and DQSK sheet, 1.6-5.8 mm thick;7.87;200;FerrousMetal
AISI 1010 Steel, hot rolled bar, 19-32 mm (0.75-1.25 in) round or thickness;7.87;200;FerrousMetal
AISI 1010 Steel, cold drawn bar, 19-32 mm (0.75-1.25 in) round or thickness;7.87;200;FerrousMetal
AISI 1010 Steel, CQ sheet,1.6-5.8 mm round or thickness;7.87;200;FerrousMetal
AISI 1012 Steel, hot rolled bar, 19-32 mm (0.75-1.25 in) round or thickness;7.87;200;FerrousMetal
AISI 1012 Steel, cold drawn bar, 19-32 mm (0.75-1.25 in) round or thickness;7.87;200;FerrousMetal
AISI 1012 Steel, CQ sheet,1.6-5.8 mm round or thickness;7.87;200;FerrousMetal
AISI 1015 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1015 Steel, as rolled;7.87;200;FerrousMetal
AISI 1015 Steel, normalized at 925°C (1700°F);7.87;200;FerrousMetal
AISI 1015 Steel, annealed at 870°C (1600°F);7.87;200;FerrousMetal
AISI 1015 Steel, annealed at 870°C (1600°F), furnace cooled 17°C (31°F) per hour to 725°C (1340°F), air cooled, 25 mm (1 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, normalized at 925°C (1700°F), 13 mm (0.5 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, normalized at 925°C (1700°F), 25 mm (1 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, normalized at 925°C (1700°F), 50 mm (2 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, normalized at 925°C (1700°F), 100 mm (4 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 13 mm (0.5 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 25 mm (1 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 50 mm (2 in.) round;7.87;200;FerrousMetal
AISI 1015 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 100 mm (4 in.) round;7.87;200;FerrousMetal
AISI 1016 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1017 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, cold drawn;7.87;200;FerrousMetal
AISI 1018 Steel, hot rolled, quenched, and tempered;7.87;200;FerrousMetal
AISI 1018 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, cold drawn, quenched, and tempered, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, as cold drawn, 16-22 mm (0.625-0.875 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, as cold drawn, 22-32 mm (0.875-1.25 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, as cold drawn, 32-50 mm (1.25-2 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, as cold drawn, 50-76 mm round;7.87;200;FerrousMetal
AISI 1018 Steel, cold drawn, high temperature, stress relieved, 16-22 mm (0.625-0.875 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, cold drawn, high temperature, stress relieved, 22-32 mm (0.875-1.25 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, cold drawn, high temperature, stress relieved, 32-50 mm (1.25-2 in) round;7.87;200;FerrousMetal
AISI 1018 Steel, cold drawn, high temperature, stress relieved, 50-76 mm round;7.87;200;FerrousMetal
AISI 1018 Steel, carburized at 925°C (1700°F), box cooled, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper. 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1019 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.87;200;FerrousMetal
AISI 1020 Steel, cold rolled;7.87;186;FerrousMetal
AISI 1020 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.87;186;FerrousMetal
AISI 1020 Steel, hot rolled, quenched and tempered, 0.2% offset, 19-32 mm (0.75-1.25 in) round;7.87;186;FerrousMetal
AISI 1020 Steel, as rolled;7.87;186;FerrousMetal
AISI 1020 Steel, normalized at 870°C (1600°F);7.87;186;FerrousMetal
AISI 1020 Steel, annealed at 870°C (1600°F);7.87;186;FerrousMetal
AISI 1020 Steel, as rolled, 25 mm (1 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, annealed at 870°C (1600°F), furnace cooled 17°C (31°F) per hour to 700°C, air cooled, 25 mm (1 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, normalized at 925°C (1700°F), air cooled, 13 mm (0.5 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, normalized at 925°C (1700°F), air cooled, 25 mm (1 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, normalized at 925°C (1700°F), air cooled, 50 mm (2 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, normalized at 925°C (1700°F), air cooled, 100 mm (4 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 13 mm (0.5 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 25 mm (1 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 50 mm (2 in.) round;7.87;186;FerrousMetal
AISI 1020 Steel, mock carburized at 915°C (1680°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 100 mm (4 in.) round;7.87;186;FerrousMetal
AISI 1021 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.86;200;FerrousMetal
AISI 1021 Steel, cold rolled, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, annealed at 870°C (1600°F), furnace cooled 17°C (31°F) per hour to 675°C, air cooled, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, normalized at 925°C (1700°F), air cooled, 13 mm (0.5 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, normalized at 925°C (1700°F), air cooled, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, normalized at 925°C (1700°F), air cooled, 50 mm (2 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, normalized at 925°C (1700°F), air cooled, 100 mm (4 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 13 mm (0.5 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 50 mm (2 in.) round;7.86;200;FerrousMetal
AISI 1021 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 100 mm (4 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, reheated to 775°C, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, reheated to 800°C, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, reheated to 830°C (1525°F), 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, quenched from pot, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, reheated to 775°C, 13.7 mm round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, reheated to 800°C, 13.7 mm round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, reheated to 830°C (1525°F), 13.7 mm round;7.86;200;FerrousMetal
AISI 1022 Steel, heat treated, quenched from pot, 13.7 mm round;7.86;200;FerrousMetal
AISI 1022 Steel, cold rolled, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, annealed at 870°C (1600°F), furnace cooled 17°C (31°F) per hour to 675°C, air cooled, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, normalized at 925°C (1700°F), cooled in air, 13 mm (0.5 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, normalized at 925°C (1700°F), cooled in air, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, normalized at 925°C (1700°F), cooled in air, 50 mm (2 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, normalized at 925°C (1700°F), cooled in air, 100 mm (4 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 13 mm (0.5 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 25 mm (1 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 50 mm (2 in.) round;7.86;200;FerrousMetal
AISI 1022 Steel, mock carburized at 910°C (1670°F) for 8 hours, 775°C (1430°F) reheat, water quenched, 175°C (350°F) temper, 100 mm (4 in.) round;7.86;200;FerrousMetal
AISI 1023 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.86;200;FerrousMetal
AISI 1025 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.86;200;FerrousMetal
AISI 1025 Steel, turned, ground, and polished, 19-32 mm (0.75-1.25 in) round;7.86;200;FerrousMetal
AISI 1025 Steel, as drawn, 22-32 mm (0.875-1.25 in) round;7.86;200;FerrousMetal
AISI 1025 Steel, as drawn, 32-50 mm (1.25-2 in) round;7.86;200;FerrousMetal
AISI 1025 Steel, cold drawn, high temperature, stress relieved, 16-22 mm (0.625-0.875 in) round;7.86;200;FerrousMetal
AISI 1025 Steel, cold drawn, high temperature, stress relieved, 22-32 mm (0.875-1.25 in) round;7.86;200;FerrousMetal
AISI 1025 Steel, cold drawn, high temperature, stress relieved, 32-50 mm (1.25-2 in) round;7.86;200;FerrousMetal
AISI 1026 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.86;200;FerrousMetal
AISI 1035 Steel, as rolled, 19-32 mm (0.75-1.25 in) round;7.85;196;FerrousMetal
AISI 1035 Steel, cold drawn, 19-32 mm (0.75-1.25 in) round;7.85;196;FerrousMetal
AISI 1035 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, water quenched from 845°C (1550°F), 540°C (1000°F) temper;7.87;196;FerrousMetal
AISI 1035 Steel, as cold drawn, 16-22 mm (0.625-0.875 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, as cold drawn, 22-32 mm (0.875-1.25 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, as cold drawn, 32-50 mm (1.25-2 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, cold drawn, low temperature, stress relieved, 16-22 mm (0.625-0.875 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, cold drawn, low temperature, stress relieved, 22-32 mm (0.875-1.25 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, cold drawn, low temperature, stress relieved, 32-50 mm (1.25-2 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, cold drawn, high temperature, stress relieved, 16-22 mm (0.625-0.875 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, cold drawn, high temperature, stress relieved, 22-32 mm (0.875-1.25 in) round;7.87;196;FerrousMetal
AISI 1035 Steel, cold drawn, high temperature, stress relieved, 32-50 mm (1.25-2 in) round;7.87;196;FerrousMetal
AISI 1037 Steel, Hot Rolled Bar (UNS G10370);7.85;200;FerrousMetal
AISI 1037 Steel, Cold Drawn Bar (UNS G10370);7.85;200;FerrousMetal
AISI 1038 Steel, hot rolled round, 19-32 mm (0.75-1.25 in);7.84;200;FerrousMetal
AISI 1039 Steel, hot rolled, 19-32 mm (0.75-1.25 in) round;7.84;200;FerrousMetal
